da;eTime;Time;Value;;;
9/02/2021 0:00;10:31:31;21:01:31;83;confidence;1};10:30:00
9/02/2021 0:00;10:31:36;21:01:36;84;confidence;1};10:30:00
9/02/2021 0:00;10:31:51;21:01:51;85;confidence;1};10:30:00
9/02/2021 0:00;10:32:01;21:02:01;83;confidence;1};10:30:00
9/02/2021 0:00;10:32:06;21:02:06;82;confidence;1};10:30:00
9/02/2021 0:00;10:32:11;21:02:11;79;confidence;1};10:30:00
9/02/2021 0:00;10:32:16;21:02:16;85;confidence;1};10:30:00
9/02/2021 0:00;10:32:21;21:02:21;83;confidence;1};10:30:00
9/02/2021 0:00;10:32:26;21:02:26;85;confidence;1};10:30:00
9/02/2021 0:00;10:32:31;21:02:31;82;confidence;1};10:30:00
9/02/2021 0:00;10:32:36;21:02:36;81;confidence;1};10:30:00
9/02/2021 0:00;10:32:41;21:02:41;76;confidence;1};10:30:00
9/02/2021 0:00;10:32:46;21:02:46;74;confidence;1};10:30:00
9/02/2021 0:00;10:33:01;21:03:01;75;confidence;1};10:30:00
9/02/2021 0:00;10:33:06;21:03:06;77;confidence;1};10:30:00
9/02/2021 0:00;10:33:11;21:03:11;74;confidence;1};10:30:00
9/02/2021 0:00;10:33:16;21:03:16;72;confidence;1};10:30:00
9/02/2021 0:00;10:33:26;21:03:26;71;confidence;1};10:30:00
9/02/2021 0:00;10:33:31;21:03:31;70;confidence;1};10:30:00
9/02/2021 0:00;10:33:46;21:03:46;70;confidence;1};10:30:00
9/02/2021 0:00;10:34:01;21:04:01;71;confidence;1};10:30:00
9/02/2021 0:00;10:34:06;21:04:06;76;confidence;1};10:30:00
9/02/2021 0:00;10:34:11;21:04:11;69;confidence;1};10:30:00
9/02/2021 0:00;10:34:16;21:04:16;67;confidence;1};10:30:00
9/02/2021 0:00;10:34:21;21:04:21;66;confidence;1};10:30:00
9/02/2021 0:00;10:34:26;21:04:26;65;confidence;1};10:30:00
9/02/2021 0:00;10:34:31;21:04:31;66;confidence;1};10:30:00
9/02/2021 0:00;10:34:36;21:04:36;71;confidence;1};10:30:00
9/02/2021 0:00;10:34:41;21:04:41;74;confidence;1};10:30:00
9/02/2021 0:00;10:34:51;21:04:51;75;confidence;1};10:30:00
9/02/2021 0:00;10:35:01;21:05:01;78;confidence;1};10:30:00
9/02/2021 0:00;10:35:06;21:05:06;79;confidence;1};10:30:00
9/02/2021 0:00;10:35:11;21:05:11;73;confidence;1};10:30:00
9/02/2021 0:00;10:35:16;21:05:16;71;confidence;1};10:30:00
9/02/2021 0:00;10:35:26;21:05:26;72;confidence;1};10:30:00
9/02/2021 0:00;10:35:36;21:05:36;74;confidence;1};10:30:00
9/02/2021 0:00;10:35:41;21:05:41;76;confidence;1};10:30:00
9/02/2021 0:00;10:35:46;21:05:46;77;confidence;1};10:30:00
9/02/2021 0:00;10:35:51;21:05:51;75;confidence;1};10:30:00
9/02/2021 0:00;10:35:56;21:05:56;77;confidence;1};10:30:00
9/02/2021 0:00;10:36:01;21:06:01;74;confidence;1};10:30:00
9/02/2021 0:00;10:36:06;21:06:06;73;confidence;1};10:30:00
9/02/2021 0:00;10:36:16;21:06:16;72;confidence;1};10:30:00
9/02/2021 0:00;10:36:26;21:06:26;73;confidence;1};10:30:00
9/02/2021 0:00;10:36:31;21:06:31;72;confidence;1};10:30:00
9/02/2021 0:00;10:36:36;21:06:36;70;confidence;1};10:30:00
9/02/2021 0:00;10:36:41;21:06:41;69;confidence;1};10:30:00
9/02/2021 0:00;10:36:46;21:06:46;72;confidence;1};10:30:00
9/02/2021 0:00;10:36:56;21:06:56;67;confidence;1};10:30:00
9/02/2021 0:00;10:37:01;21:07:01;66;confidence;1};10:30:00
9/02/2021 0:00;10:37:11;21:07:11;68;confidence;1};10:30:00
9/02/2021 0:00;10:37:16;21:07:16;69;confidence;1};10:30:00
9/02/2021 0:00;10:37:26;21:07:26;72;confidence;1};10:30:00
9/02/2021 0:00;10:37:36;21:07:36;70;confidence;1};10:30:00
9/02/2021 0:00;10:37:41;21:07:41;70;confidence;3};10:30:00
9/02/2021 0:00;10:37:46;21:07:46;70;confidence;1};10:30:00
9/02/2021 0:00;10:37:51;21:07:51;69;confidence;1};10:30:00
9/02/2021 0:00;10:37:56;21:07:56;70;confidence;1};10:30:00
9/02/2021 0:00;10:38:01;21:08:01;71;confidence;1};10:30:00
9/02/2021 0:00;10:38:06;21:08:06;72;confidence;1};10:30:00
9/02/2021 0:00;10:38:11;21:08:11;73;confidence;1};10:30:00
9/02/2021 0:00;10:38:16;21:08:16;76;confidence;1};10:30:00
9/02/2021 0:00;10:38:21;21:08:21;77;confidence;1};10:30:00
9/02/2021 0:00;10:38:26;21:08:26;79;confidence;1};10:30:00
9/02/2021 0:00;10:38:31;21:08:31;83;confidence;1};10:30:00
9/02/2021 0:00;10:38:36;21:08:36;82;confidence;1};10:30:00
9/02/2021 0:00;10:38:41;21:08:41;83;confidence;1};10:30:00
9/02/2021 0:00;10:38:56;21:08:56;85;confidence;1};10:30:00
9/02/2021 0:00;10:39:06;21:09:06;86;confidence;1};10:30:00
9/02/2021 0:00;10:39:11;21:09:11;87;confidence;1};10:30:00
9/02/2021 0:00;10:39:16;21:09:16;86;confidence;1};10:30:00
9/02/2021 0:00;10:39:26;21:09:26;84;confidence;1};10:30:00
9/02/2021 0:00;10:39:31;21:09:31;82;confidence;1};10:30:00
9/02/2021 0:00;10:39:41;21:09:41;83;confidence;1};10:30:00
9/02/2021 0:00;10:39:46;21:09:46;85;confidence;1};10:30:00
9/02/2021 0:00;10:39:51;21:09:51;86;confidence;1};10:30:00
9/02/2021 0:00;10:39:56;21:09:56;83;confidence;1};10:30:00
9/02/2021 0:00;10:40:01;21:10:01;82;confidence;1};10:30:00
9/02/2021 0:00;10:40:06;21:10:06;81;confidence;1};10:30:00
9/02/2021 0:00;10:40:11;21:10:11;76;confidence;1};10:30:00
9/02/2021 0:00;10:40:16;21:10:16;75;confidence;1};10:30:00
9/02/2021 0:00;10:40:21;21:10:21;72;confidence;1};10:30:00
9/02/2021 0:00;10:40:26;21:10:26;70;confidence;1};10:30:00
9/02/2021 0:00;10:40:36;21:10:36;72;confidence;1};10:30:00
9/02/2021 0:00;10:40:41;21:10:41;75;confidence;1};10:30:00
9/02/2021 0:00;10:40:46;21:10:46;76;confidence;1};10:30:00
9/02/2021 0:00;10:40:51;21:10:51;77;confidence;1};10:30:00
9/02/2021 0:00;10:40:56;21:10:56;75;confidence;1};10:30:00
9/02/2021 0:00;10:41:01;21:11:01;73;confidence;1};10:30:00
9/02/2021 0:00;10:41:06;21:11:06;72;confidence;1};10:30:00
9/02/2021 0:00;10:41:11;21:11:11;71;confidence;1};10:30:00
9/02/2021 0:00;10:41:26;21:11:26;69;confidence;1};10:30:00
9/02/2021 0:00;10:41:31;21:11:31;64;confidence;1};10:30:00
9/02/2021 0:00;10:41:41;21:11:41;63;confidence;3};10:30:00
9/02/2021 0:00;10:41:46;21:11:46;65;confidence;2};10:30:00
9/02/2021 0:00;10:41:51;21:11:51;63;confidence;2};10:30:00
9/02/2021 0:00;10:41:56;21:11:56;65;confidence;3};10:30:00
9/02/2021 0:00;10:42:01;21:12:01;66;confidence;3};10:30:00
9/02/2021 0:00;10:42:06;21:12:06;65;confidence;3};10:30:00
9/02/2021 0:00;10:42:16;21:12:16;66;confidence;2};10:30:00
9/02/2021 0:00;10:42:21;21:12:21;66;confidence;1};10:30:00
9/02/2021 0:00;10:42:26;21:12:26;67;confidence;2};10:30:00
9/02/2021 0:00;10:42:31;21:12:31;70;confidence;3};10:30:00
9/02/2021 0:00;10:42:36;21:12:36;70;confidence;1};10:30:00
9/02/2021 0:00;10:42:41;21:12:41;66;confidence;1};10:30:00
9/02/2021 0:00;10:42:51;21:12:51;73;confidence;1};10:30:00
9/02/2021 0:00;10:42:56;21:12:56;79;confidence;1};10:30:00
9/02/2021 0:00;10:43:01;21:13:01;80;confidence;1};10:30:00
9/02/2021 0:00;10:43:06;21:13:06;77;confidence;1};10:30:00
9/02/2021 0:00;10:43:11;21:13:11;71;confidence;1};10:30:00
9/02/2021 0:00;10:43:16;21:13:16;67;confidence;1};10:30:00
9/02/2021 0:00;10:43:21;21:13:21;66;confidence;2};10:30:00
9/02/2021 0:00;10:43:26;21:13:26;64;confidence;3};10:30:00
9/02/2021 0:00;10:43:31;21:13:31;63;confidence;3};10:30:00
9/02/2021 0:00;10:43:36;21:13:36;65;confidence;2};10:30:00
9/02/2021 0:00;10:43:51;21:13:51;65;confidence;1};10:30:00
9/02/2021 0:00;10:43:56;21:13:56;64;confidence;1};10:30:00
9/02/2021 0:00;10:44:01;21:14:01;64;confidence;2};10:30:00
9/02/2021 0:00;10:44:06;21:14:06;65;confidence;2};10:30:00
9/02/2021 0:00;10:44:11;21:14:11;64;confidence;1};10:30:00
9/02/2021 0:00;10:44:26;21:14:26;66;confidence;1};10:30:00
9/02/2021 0:00;10:44:31;21:14:31;68;confidence;1};10:30:00
9/02/2021 0:00;10:44:36;21:14:36;70;confidence;1};10:30:00
9/02/2021 0:00;10:44:41;21:14:41;73;confidence;1};10:30:00
9/02/2021 0:00;10:44:46;21:14:46;76;confidence;1};10:30:00
9/02/2021 0:00;10:44:56;21:14:56;80;confidence;1};10:30:00
9/02/2021 0:00;10:45:06;21:15:06;77;confidence;1};10:30:00
9/02/2021 0:00;10:45:11;21:15:11;81;confidence;1};10:30:00
9/02/2021 0:00;10:45:16;21:15:16;77;confidence;1};10:30:00
9/02/2021 0:00;10:45:21;21:15:21;81;confidence;1};10:30:00
9/02/2021 0:00;10:45:26;21:15:26;80;confidence;1};10:30:00
9/02/2021 0:00;10:45:31;21:15:31;82;confidence;1};10:30:00
9/02/2021 0:00;10:45:36;21:15:36;81;confidence;1};10:30:00
9/02/2021 0:00;10:45:51;21:15:51;80;confidence;1};10:30:00
9/02/2021 0:00;10:45:56;21:15:56;79;confidence;1};10:30:00
9/02/2021 0:00;10:46:01;21:16:01;80;confidence;1};10:30:00
9/02/2021 0:00;10:46:06;21:16:06;79;confidence;1};10:30:00
9/02/2021 0:00;10:46:11;21:16:11;80;confidence;1};10:30:00
9/02/2021 0:00;10:46:16;21:16:16;79;confidence;1};10:30:00
9/02/2021 0:00;10:46:26;21:16:26;81;confidence;1};10:30:00
9/02/2021 0:00;10:46:31;21:16:31;78;confidence;1};10:30:00
9/02/2021 0:00;10:46:36;21:16:36;75;confidence;1};10:30:00
9/02/2021 0:00;10:46:41;21:16:41;69;confidence;1};10:30:00
9/02/2021 0:00;10:46:46;21:16:46;64;confidence;1};10:30:00
9/02/2021 0:00;10:46:56;21:16:56;66;confidence;1};10:30:00
9/02/2021 0:00;10:47:01;21:17:01;65;confidence;1};10:30:00
9/02/2021 0:00;10:47:11;21:17:11;66;confidence;1};10:30:00
9/02/2021 0:00;10:47:16;21:17:16;68;confidence;1};10:30:00
9/02/2021 0:00;10:47:21;21:17:21;70;confidence;1};10:30:00
9/02/2021 0:00;10:47:26;21:17:26;71;confidence;1};10:30:00
9/02/2021 0:00;10:47:31;21:17:31;66;confidence;1};10:30:00
9/02/2021 0:00;10:47:36;21:17:36;69;confidence;1};10:30:00
9/02/2021 0:00;10:47:41;21:17:41;67;confidence;1};10:30:00
9/02/2021 0:00;10:47:46;21:17:46;69;confidence;1};10:30:00
9/02/2021 0:00;10:48:01;21:18:01;72;confidence;1};10:30:00
9/02/2021 0:00;10:48:06;21:18:06;71;confidence;1};10:30:00
9/02/2021 0:00;10:48:11;21:18:11;69;confidence;1};10:30:00
9/02/2021 0:00;10:48:26;21:18:26;71;confidence;1};10:30:00
9/02/2021 0:00;10:48:36;21:18:36;66;confidence;1};10:30:00
9/02/2021 0:00;10:48:41;21:18:41;65;confidence;1};10:30:00
9/02/2021 0:00;10:48:51;21:18:51;66;confidence;1};10:30:00
9/02/2021 0:00;10:48:56;21:18:56;65;confidence;1};10:30:00
9/02/2021 0:00;10:49:01;21:19:01;64;confidence;1};10:30:00
9/02/2021 0:00;10:49:11;21:19:11;63;confidence;1};10:30:00
9/02/2021 0:00;10:49:16;21:19:16;65;confidence;1};10:30:00
9/02/2021 0:00;10:49:26;21:19:26;68;confidence;1};10:30:00
9/02/2021 0:00;10:49:41;21:19:41;69;confidence;1};10:30:00
9/02/2021 0:00;10:49:46;21:19:46;67;confidence;1};10:30:00
9/02/2021 0:00;10:49:51;21:19:51;68;confidence;1};10:30:00
9/02/2021 0:00;10:49:56;21:19:56;66;confidence;1};10:30:00
9/02/2021 0:00;10:50:01;21:20:01;68;confidence;1};10:30:00
9/02/2021 0:00;10:50:11;21:20:11;69;confidence;1};10:30:00
9/02/2021 0:00;10:50:16;21:20:16;70;confidence;1};10:30:00
9/02/2021 0:00;10:50:26;21:20:26;71;confidence;1};10:30:00
9/02/2021 0:00;10:50:36;21:20:36;70;confidence;1};10:30:00
9/02/2021 0:00;10:50:46;21:20:46;67;confidence;1};10:30:00
9/02/2021 0:00;10:50:51;21:20:51;68;confidence;1};10:30:00
9/02/2021 0:00;10:50:56;21:20:56;66;confidence;1};10:30:00
9/02/2021 0:00;10:51:01;21:21:01;65;confidence;1};10:30:00
9/02/2021 0:00;10:51:11;21:21:11;64;confidence;1};10:30:00
9/02/2021 0:00;10:51:21;21:21:21;67;confidence;1};10:30:00
9/02/2021 0:00;10:51:31;21:21:31;69;confidence;1};10:30:00
9/02/2021 0:00;10:51:36;21:21:36;67;confidence;1};10:30:00
9/02/2021 0:00;10:51:46;21:21:46;62;confidence;1};10:30:00
9/02/2021 0:00;10:51:51;21:21:51;64;confidence;1};10:30:00
9/02/2021 0:00;10:52:01;21:22:01;63;confidence;1};10:30:00
9/02/2021 0:00;10:52:06;21:22:06;64;confidence;1};10:30:00
9/02/2021 0:00;10:52:11;21:22:11;61;confidence;1};10:30:00
9/02/2021 0:00;10:52:16;21:22:16;63;confidence;1};10:30:00
9/02/2021 0:00;10:52:21;21:22:21;64;confidence;1};10:30:00
9/02/2021 0:00;10:52:26;21:22:26;65;confidence;1};10:30:00
9/02/2021 0:00;10:52:36;21:22:36;66;confidence;1};10:30:00
9/02/2021 0:00;10:52:41;21:22:41;63;confidence;1};10:30:00
9/02/2021 0:00;10:52:51;21:22:51;64;confidence;1};10:30:00
9/02/2021 0:00;10:52:56;21:22:56;63;confidence;1};10:30:00
9/02/2021 0:00;10:53:01;21:23:01;65;confidence;1};10:30:00
9/02/2021 0:00;10:53:06;21:23:06;66;confidence;1};10:30:00
9/02/2021 0:00;10:53:16;21:23:16;65;confidence;1};10:30:00
9/02/2021 0:00;10:53:26;21:23:26;68;confidence;1};10:30:00
9/02/2021 0:00;10:53:31;21:23:31;71;confidence;1};10:30:00
9/02/2021 0:00;10:53:36;21:23:36;72;confidence;1};10:30:00
9/02/2021 0:00;10:53:41;21:23:41;71;confidence;1};10:30:00
9/02/2021 0:00;10:53:46;21:23:46;72;confidence;1};10:30:00
9/02/2021 0:00;10:53:51;21:23:51;70;confidence;1};10:30:00
9/02/2021 0:00;10:53:56;21:23:56;71;confidence;1};10:30:00
9/02/2021 0:00;10:54:01;21:24:01;72;confidence;1};10:30:00
9/02/2021 0:00;10:54:11;21:24:11;73;confidence;1};10:30:00
9/02/2021 0:00;10:54:16;21:24:16;77;confidence;1};10:30:00
9/02/2021 0:00;10:54:31;21:24:31;77;confidence;1};10:30:00
9/02/2021 0:00;10:54:36;21:24:36;76;confidence;1};10:30:00
9/02/2021 0:00;10:54:41;21:24:41;77;confidence;1};10:30:00
9/02/2021 0:00;10:54:46;21:24:46;78;confidence;1};10:30:00
9/02/2021 0:00;10:54:51;21:24:51;80;confidence;1};10:30:00
9/02/2021 0:00;10:54:56;21:24:56;83;confidence;1};10:30:00
9/02/2021 0:00;10:55:06;21:25:06;86;confidence;1};10:30:00
9/02/2021 0:00;10:55:11;21:25:11;84;confidence;1};10:30:00
9/02/2021 0:00;10:55:16;21:25:16;86;confidence;1};10:30:00
9/02/2021 0:00;10:55:26;21:25:26;84;confidence;1};10:30:00
9/02/2021 0:00;10:55:31;21:25:31;88;confidence;1};10:30:00
9/02/2021 0:00;10:55:36;21:25:36;87;confidence;1};10:30:00
9/02/2021 0:00;10:55:46;21:25:46;85;confidence;1};10:30:00
9/02/2021 0:00;10:55:51;21:25:51;82;confidence;1};10:30:00
9/02/2021 0:00;10:55:56;21:25:56;82;confidence;1};10:30:00
9/02/2021 0:00;10:56:01;21:26:01;81;confidence;1};10:30:00
9/02/2021 0:00;10:56:06;21:26:06;84;confidence;1};10:30:00
9/02/2021 0:00;10:56:11;21:26:11;85;confidence;1};10:30:00
9/02/2021 0:00;10:56:16;21:26:16;89;confidence;1};10:30:00
9/02/2021 0:00;10:56:21;21:26:21;90;confidence;1};10:30:00
9/02/2021 0:00;10:56:31;21:26:31;89;confidence;1};10:30:00
9/02/2021 0:00;10:56:36;21:26:36;90;confidence;1};10:30:00
9/02/2021 0:00;10:56:41;21:26:41;89;confidence;1};10:30:00
9/02/2021 0:00;10:56:51;21:26:51;92;confidence;1};10:30:00
9/02/2021 0:00;10:56:56;21:26:56;90;confidence;1};10:30:00
9/02/2021 0:00;10:57:06;21:27:06;91;confidence;1};10:30:00
9/02/2021 0:00;10:57:21;21:27:21;90;confidence;1};10:30:00
9/02/2021 0:00;10:57:31;21:27:31;92;confidence;1};10:30:00
9/02/2021 0:00;10:57:46;21:27:46;90;confidence;1};10:30:00
9/02/2021 0:00;10:57:51;21:27:51;91;confidence;1};10:30:00
9/02/2021 0:00;10:57:56;21:27:56;88;confidence;1};10:30:00
9/02/2021 0:00;10:58:01;21:28:01;91;confidence;1};10:30:00
9/02/2021 0:00;10:58:06;21:28:06;90;confidence;1};10:30:00
9/02/2021 0:00;10:58:11;21:28:11;89;confidence;1};10:30:00
9/02/2021 0:00;10:58:16;21:28:16;87;confidence;1};10:30:00
9/02/2021 0:00;10:58:21;21:28:21;86;confidence;1};10:30:00
9/02/2021 0:00;10:58:31;21:28:31;87;confidence;1};10:30:00
9/02/2021 0:00;10:58:36;21:28:36;84;confidence;1};10:30:00
9/02/2021 0:00;10:58:41;21:28:41;86;confidence;1};10:30:00
9/02/2021 0:00;10:58:51;21:28:51;85;confidence;1};10:30:00
9/02/2021 0:00;10:58:56;21:28:56;88;confidence;1};10:30:00
9/02/2021 0:00;10:59:01;21:29:01;88;confidence;1};10:30:00
9/02/2021 0:00;10:59:11;21:29:11;86;confidence;1};10:30:00
9/02/2021 0:00;10:59:16;21:29:16;84;confidence;1};10:30:00
9/02/2021 0:00;10:59:21;21:29:21;85;confidence;1};10:30:00
9/02/2021 0:00;10:59:26;21:29:26;87;confidence;1};10:30:00
9/02/2021 0:00;10:59:31;21:29:31;86;confidence;1};10:30:00
9/02/2021 0:00;10:59:36;21:29:36;83;confidence;1};10:30:00
9/02/2021 0:00;10:59:41;21:29:41;81;confidence;1};10:30:00
9/02/2021 0:00;10:59:46;21:29:46;79;confidence;1};10:30:00
9/02/2021 0:00;10:59:51;21:29:51;78;confidence;1};10:30:00
9/02/2021 0:00;10:59:56;21:29:56;77;confidence;1};10:30:00
9/02/2021 0:00;11:00:01;21:30:01;78;confidence;1};10:30:00
9/02/2021 0:00;11:00:06;21:30:06;84;confidence;1};10:30:00
9/02/2021 0:00;11:00:11;21:30:11;85;confidence;1};10:30:00
9/02/2021 0:00;11:00:16;21:30:16;87;confidence;1};10:30:00
9/02/2021 0:00;11:00:21;21:30:21;85;confidence;1};10:30:00
9/02/2021 0:00;11:00:26;21:30:26;84;confidence;1};10:30:00
9/02/2021 0:00;11:00:31;21:30:31;83;confidence;1};10:30:00
9/02/2021 0:00;11:00:36;21:30:36;81;confidence;1};10:30:00
9/02/2021 0:00;11:00:46;21:30:46;84;confidence;1};10:30:00
9/02/2021 0:00;11:00:51;21:30:51;82;confidence;1};10:30:00
9/02/2021 0:00;11:00:56;21:30:56;81;confidence;1};10:30:00
9/02/2021 0:00;11:01:01;21:31:01;80;confidence;1};10:30:00
9/02/2021 0:00;11:01:11;21:31:11;81;confidence;1};10:30:00
9/02/2021 0:00;11:01:16;21:31:16;78;confidence;1};10:30:00
9/02/2021 0:00;11:01:21;21:31:21;80;confidence;1};10:30:00
9/02/2021 0:00;11:01:26;21:31:26;78;confidence;1};10:30:00
9/02/2021 0:00;11:01:31;21:31:31;81;confidence;1};10:30:00
9/02/2021 0:00;11:01:36;21:31:36;84;confidence;1};10:30:00
9/02/2021 0:00;11:01:41;21:31:41;86;confidence;1};10:30:00
9/02/2021 0:00;11:01:46;21:31:46;87;confidence;1};10:30:00
9/02/2021 0:00;11:01:51;21:31:51;85;confidence;1};10:30:00
9/02/2021 0:00;11:02:01;21:32:01;84;confidence;1};10:30:00
9/02/2021 0:00;11:02:16;21:32:16;84;confidence;1};10:30:00
9/02/2021 0:00;11:02:21;21:32:21;85;confidence;1};10:30:00
9/02/2021 0:00;11:02:31;21:32:31;80;confidence;1};10:30:00
9/02/2021 0:00;11:02:46;21:32:46;81;confidence;1};10:30:00
9/02/2021 0:00;11:02:51;21:32:51;80;confidence;1};10:30:00
9/02/2021 0:00;11:03:06;21:33:06;80;confidence;1};10:30:00
9/02/2021 0:00;11:03:21;21:33:21;80;confidence;1};10:30:00
9/02/2021 0:00;11:03:36;21:33:36;79;confidence;1};10:30:00
9/02/2021 0:00;11:03:51;21:33:51;78;confidence;1};10:30:00
9/02/2021 0:00;11:03:56;21:33:56;80;confidence;1};10:30:00
9/02/2021 0:00;11:04:01;21:34:01;78;confidence;1};10:30:00
9/02/2021 0:00;11:04:06;21:34:06;80;confidence;1};10:30:00
9/02/2021 0:00;11:04:11;21:34:11;79;confidence;1};10:30:00
9/02/2021 0:00;11:04:16;21:34:16;82;confidence;1};10:30:00
9/02/2021 0:00;11:04:21;21:34:21;80;confidence;1};10:30:00
9/02/2021 0:00;11:04:26;21:34:26;83;confidence;1};10:30:00
9/02/2021 0:00;11:04:31;21:34:31;82;confidence;1};10:30:00
9/02/2021 0:00;11:04:46;21:34:46;82;confidence;1};10:30:00
9/02/2021 0:00;11:04:51;21:34:51;81;confidence;1};10:30:00
9/02/2021 0:00;11:05:06;21:35:06;79;confidence;1};10:30:00
9/02/2021 0:00;11:05:21;21:35:21;80;confidence;1};10:30:00
9/02/2021 0:00;11:05:26;21:35:26;79;confidence;1};10:30:00
9/02/2021 0:00;11:05:31;21:35:31;81;confidence;1};10:30:00
9/02/2021 0:00;11:05:36;21:35:36;83;confidence;1};10:30:00
9/02/2021 0:00;11:05:41;21:35:41;84;confidence;1};10:30:00
9/02/2021 0:00;11:05:46;21:35:46;85;confidence;1};10:30:00
9/02/2021 0:00;11:05:51;21:35:51;82;confidence;1};10:30:00
9/02/2021 0:00;11:05:56;21:35:56;84;confidence;1};10:30:00
9/02/2021 0:00;11:06:01;21:36:01;81;confidence;1};10:30:00
9/02/2021 0:00;11:06:06;21:36:06;83;confidence;1};10:30:00
9/02/2021 0:00;11:06:11;21:36:11;82;confidence;1};10:30:00
9/02/2021 0:00;11:06:16;21:36:16;81;confidence;1};10:30:00
9/02/2021 0:00;11:06:21;21:36:21;82;confidence;1};10:30:00
9/02/2021 0:00;11:06:36;21:36:36;83;confidence;1};10:30:00
9/02/2021 0:00;11:06:41;21:36:41;85;confidence;1};10:30:00
9/02/2021 0:00;11:06:46;21:36:46;83;confidence;1};10:30:00
9/02/2021 0:00;11:06:51;21:36:51;84;confidence;1};10:30:00
9/02/2021 0:00;11:06:56;21:36:56;83;confidence;1};10:30:00
9/02/2021 0:00;11:07:01;21:37:01;81;confidence;1};10:30:00
9/02/2021 0:00;11:07:06;21:37:06;83;confidence;1};10:30:00
9/02/2021 0:00;11:07:11;21:37:11;80;confidence;1};10:30:00
9/02/2021 0:00;11:07:16;21:37:16;83;confidence;1};10:30:00
9/02/2021 0:00;11:07:21;21:37:21;81;confidence;1};10:30:00
9/02/2021 0:00;11:07:26;21:37:26;83;confidence;1};10:30:00
9/02/2021 0:00;11:07:31;21:37:31;82;confidence;1};10:30:00
9/02/2021 0:00;11:07:36;21:37:36;81;confidence;1};10:30:00
9/02/2021 0:00;11:07:41;21:37:41;82;confidence;1};10:30:00
9/02/2021 0:00;11:07:56;21:37:56;84;confidence;1};10:30:00
9/02/2021 0:00;11:08:01;21:38:01;85;confidence;1};10:30:00
9/02/2021 0:00;11:08:06;21:38:06;84;confidence;1};10:30:00
9/02/2021 0:00;11:08:11;21:38:11;85;confidence;1};10:30:00
9/02/2021 0:00;11:08:21;21:38:21;84;confidence;1};10:30:00
9/02/2021 0:00;11:08:31;21:38:31;81;confidence;1};10:30:00
9/02/2021 0:00;11:08:36;21:38:36;80;confidence;1};10:30:00
9/02/2021 0:00;11:08:41;21:38:41;82;confidence;1};10:30:00
9/02/2021 0:00;11:08:46;21:38:46;81;confidence;1};10:30:00
9/02/2021 0:00;11:08:56;21:38:56;80;confidence;2};10:30:00
9/02/2021 0:00;11:09:01;21:39:01;79;confidence;1};10:30:00
9/02/2021 0:00;11:09:06;21:39:06;78;confidence;1};10:30:00
9/02/2021 0:00;11:09:11;21:39:11;81;confidence;1};10:30:00
9/02/2021 0:00;11:09:21;21:39:21;83;confidence;1};10:30:00
9/02/2021 0:00;11:09:26;21:39:26;82;confidence;1};10:30:00
9/02/2021 0:00;11:09:41;21:39:41;83;confidence;1};10:30:00
9/02/2021 0:00;11:09:46;21:39:46;84;confidence;1};10:30:00
9/02/2021 0:00;11:09:51;21:39:51;82;confidence;1};10:30:00
9/02/2021 0:00;11:09:56;21:39:56;83;confidence;1};10:30:00
9/02/2021 0:00;11:10:02;21:40:02;77;confidence;1};10:30:00
9/02/2021 0:00;11:10:12;21:40:12;75;confidence;1};10:30:00
9/02/2021 0:00;11:10:17;21:40:17;76;confidence;1};10:30:00
9/02/2021 0:00;11:10:22;21:40:22;73;confidence;1};10:30:00
9/02/2021 0:00;11:10:32;21:40:32;74;confidence;1};10:30:00
9/02/2021 0:00;11:10:42;21:40:42;75;confidence;1};10:30:00
9/02/2021 0:00;11:10:52;21:40:52;73;confidence;1};10:30:00
9/02/2021 0:00;11:10:57;21:40:57;74;confidence;1};10:30:00
9/02/2021 0:00;11:11:02;21:41:02;73;confidence;1};10:30:00
9/02/2021 0:00;11:11:07;21:41:07;72;confidence;1};10:30:00
9/02/2021 0:00;11:11:12;21:41:12;70;confidence;1};10:30:00
9/02/2021 0:00;11:11:17;21:41:17;67;confidence;1};10:30:00
9/02/2021 0:00;11:11:27;21:41:27;68;confidence;1};10:30:00
9/02/2021 0:00;11:11:42;21:41:42;67;confidence;1};10:30:00
9/02/2021 0:00;11:11:47;21:41:47;68;confidence;1};10:30:00
9/02/2021 0:00;11:11:57;21:41:57;70;confidence;1};10:30:00
9/02/2021 0:00;11:12:02;21:42:02;73;confidence;1};10:30:00
9/02/2021 0:00;11:12:12;21:42:12;71;confidence;1};10:30:00
9/02/2021 0:00;11:12:17;21:42:17;69;confidence;1};10:30:00
9/02/2021 0:00;11:12:32;21:42:32;70;confidence;1};10:30:00
9/02/2021 0:00;11:12:37;21:42:37;71;confidence;1};10:30:00
9/02/2021 0:00;11:12:47;21:42:47;73;confidence;1};10:30:00
9/02/2021 0:00;11:13:02;21:43:02;74;confidence;1};10:30:00
9/02/2021 0:00;11:13:07;21:43:07;73;confidence;1};10:30:00
9/02/2021 0:00;11:13:12;21:43:12;74;confidence;1};10:30:00
9/02/2021 0:00;11:13:17;21:43:17;73;confidence;1};10:30:00
9/02/2021 0:00;11:13:27;21:43:27;72;confidence;1};10:30:00
9/02/2021 0:00;11:13:32;21:43:32;72;confidence;1};10:30:00
9/02/2021 0:00;11:13:37;21:43:37;74;confidence;1};10:30:00
